state,month,households,persons,region,year,date
North Dakota,May 2022,23660.0,47923.0,MPRO,2022,2022-05-01
North Dakota,Jun 2022,23813.0,47609.0,MPRO,2022,2022-06-01
North Dakota,Jul 2022,23465.0,45585.0,MPRO,2022,2022-07-01
North Dakota,Aug 2022,23344.0,45945.0,MPRO,2022,2022-08-01
North Dakota,Sep 2022,23050.0,45336.0,MPRO,2022,2022-09-01
South Dakota,Oct 2021,33879.0,71785.0,MPRO,2021,2021-10-01
South Dakota,Nov 2021,33915.0,71482.0,MPRO,2021,2021-11-01
South Dakota,Dec 2021,33688.0,70961.0,MPRO,2021,2021-12-01
South Dakota,Jan 2022,33949.0,71522.0,MPRO,2022,2022-01-01
South Dakota,Feb 2022,33866.0,71232.0,MPRO,2022,2022-02-01
South Dakota,Mar 2022,33717.0,70901.0,MPRO,2022,2022-03-01
South Dakota,Apr 2022,33500.0,70014.0,MPRO,2022,2022-04-01
South Dakota,May 2022,33617.0,70483.0,MPRO,2022,2022-05-01
South Dakota,Jun 2022,33805.0,71098.0,MPRO,2022,2022-06-01
South Dakota,Jul 2022,33847.0,71057.0,MPRO,2022,2022-07-01
South Dakota,Aug 2022,33912.0,71078.0,MPRO,2022,2022-08-01
South Dakota,Sep 2022,33847.0,70534.0,MPRO,2022,2022-09-01
Wyoming,Oct 2021,13852.0,30074.0,MPRO,2021,2021-10-01
Wyoming,Nov 2021,14033.0,30370.0,MPRO,2021,2021-11-01
Wyoming,Dec 2021,14066.0,30218.0,MPRO,2021,2021-12-01
Wyoming,Jan 2022,14033.0,30370.0,MPRO,2022,2022-01-01
Wyoming,Feb 2022,14245.0,30421.0,MPRO,2022,2022-02-01
Wyoming,Mar 2022,14451.0,30714.0,MPRO,2022,2022-03-01
Wyoming,Apr 2022,14692.0,31324.0,MPRO,2022,2022-04-01
Wyoming,May 2022,14291.0,30412.0,MPRO,2022,2022-05-01
Wyoming,Jun 2022,14233.0,30261.0,MPRO,2022,2022-06-01
Wyoming,Jul 2022,14042.0,29745.0,MPRO,2022,2022-07-01
Wyoming,Aug 2022,13718.0,28615.0,MPRO,2022,2022-08-01
Wyoming,Sep 2022,14068.0,29607.0,MPRO,2022,2022-09-01
Alaska,Oct 2021,42469.0,91362.0,WRO,2021,2021-10-01
Alaska,Nov 2021,42846.0,92692.0,WRO,2021,2021-11-01
Alaska,Dec 2021,42898.0,93209.0,WRO,2021,2021-12-01
Alaska,Jan 2022,43481.0,94429.0,WRO,2022,2022-01-01
Alaska,Feb 2022,43839.0,95170.0,WRO,2022,2022-02-01
Alaska,Mar 2022,44352.0,96026.0,WRO,2022,2022-03-01
Alaska,Apr 2022,44693.0,96660.0,WRO,2022,2022-04-01
Alaska,May 2022,45011.0,97256.0,WRO,2022,2022-05-01
Alaska,Jun 2022,45392.0,97901.0,WRO,2022,2022-06-01
Alaska,Jul 2022,45413.0,97915.0,WRO,2022,2022-07-01
Alaska,Aug 2022,39673.0,82986.0,WRO,2022,2022-08-01
Alaska,Sep 2022,35124.0,69824.0,WRO,2022,2022-09-01
California,Oct 2021,2498868.0,4488318.0,WRO,2021,2021-10-01
California,Nov 2021,2521033.0,4528129.0,WRO,2021,2021-11-01
California,Dec 2021,2534905.0,4465861.0,WRO,2021,2021-12-01
California,Jan 2022,2532377.0,4470515.0,WRO,2022,2022-01-01
California,Feb 2022,2546125.0,4489949.0,WRO,2022,2022-02-01
California,Mar 2022,2592917.0,4572651.0,WRO,2022,2022-03-01
California,Apr 2022,2612764.0,4612800.0,WRO,2022,2022-04-01
California,May 2022,2649214.0,4669304.0,WRO,2022,2022-05-01
California,Jun 2022,2684296.0,4741370.0,WRO,2022,2022-06-01
California,Jul 2022,2775042.0,4896195.0,WRO,2022,2022-07-01
California,Aug 2022,2579564.0,4553236.0,WRO,2022,2022-08-01
California,Sep 2022,2865660.0,5044603.0,WRO,2022,2022-09-01
Hawaii,Oct 2021,105712.0,182632.0,WRO,2021,2021-10-01
Hawaii,Nov 2021,101074.0,171219.0,WRO,2021,2021-11-01
Hawaii,Dec 2021,96565.0,166139.0,WRO,2021,2021-12-01
Hawaii,Jan 2022,93252.0,170598.0,WRO,2022,2022-01-01
Hawaii,Feb 2022,95190.0,171271.0,WRO,2022,2022-02-01
Hawaii,Mar 2022,96178.0,173054.0,WRO,2022,2022-03-01
Hawaii,Apr 2022,96234.0,171976.0,WRO,2022,2022-04-01
Hawaii,May 2022,96055.0,171182.0,WRO,2022,2022-05-01
Hawaii,Jun 2022,95437.0,170452.0,WRO,2022,2022-06-01
Hawaii,Jul 2022,94928.0,159234.0,WRO,2022,2022-07-01
Hawaii,Aug 2022,89558.0,160804.0,WRO,2022,2022-08-01
Hawaii,Sep 2022,89662.0,159601.0,WRO,2022,2022-09-01
Idaho,Oct 2021,61139.0,126123.0,WRO,2021,2021-10-01
Idaho,Nov 2021,61023.0,125222.0,WRO,2021,2021-11-01
Idaho,Dec 2021,61594.0,126031.0,WRO,2021,2021-12-01
Idaho,Jan 2022,60837.0,124631.0,WRO,2022,2022-01-01
Idaho,Feb 2022,60687.0,124252.0,WRO,2022,2022-02-01
Idaho,Mar 2022,61094.0,124668.0,WRO,2022,2022-03-01
Idaho,Apr 2022,61048.0,123759.0,WRO,2022,2022-04-01
Idaho,May 2022,60744.0,122853.0,WRO,2022,2022-05-01
Idaho,Jun 2022,60981.0,123554.0,WRO,2022,2022-06-01
Idaho,Jul 2022,60902.0,123089.0,WRO,2022,2022-07-01
Idaho,Aug 2022,60805.0,122810.0,WRO,2022,2022-08-01
Idaho,Sep 2022,60541.0,121941.0,WRO,2022,2022-09-01
Nevada,Oct 2021,232510.0,445002.0,WRO,2021,2021-10-01
Nevada,Nov 2021,231446.0,439595.0,WRO,2021,2021-11-01
Nevada,Dec 2021,230821.0,436116.0,WRO,2021,2021-12-01
Nevada,Jan 2022,232533.0,439091.0,WRO,2022,2022-01-01
Nevada,Feb 2022,236544.0,448298.0,WRO,2022,2022-02-01
Nevada,Mar 2022,238611.0,452466.0,WRO,2022,2022-03-01
Nevada,Apr 2022,240567.0,457087.0,WRO,2022,2022-04-01
Nevada,May 2022,242928.0,461638.0,WRO,2022,2022-05-01
Nevada,Jun 2022,247149.0,469249.0,WRO,2022,2022-06-01
Nevada,Jul 2022,246305.0,467604.0,WRO,2022,2022-07-01
Nevada,Aug 2022,249831.0,474358.0,WRO,2022,2022-08-01
Nevada,Sep 2022,249055.0,472270.0,WRO,2022,2022-09-01
Oregon,Oct 2021,382886.0,658538.0,WRO,2021,2021-10-01
Oregon,Nov 2021,377975.0,644999.0,WRO,2021,2021-11-01
Oregon,Dec 2021,380708.0,652384.0,WRO,2021,2021-12-01
Oregon,Jan 2022,407073.0,704121.0,WRO,2022,2022-01-01
Oregon,Feb 2022,417368.0,723818.0,WRO,2022,2022-02-01
Oregon,Mar 2022,428094.0,741936.0,WRO,2022,2022-03-01
Oregon,Apr 2022,432492.0,749776.0,WRO,2022,2022-04-01
Oregon,May 2022,437256.0,756301.0,WRO,2022,2022-05-01
Oregon,Jun 2022,439716.0,762374.0,WRO,2022,2022-06-01
Oregon,Jul 2022,433175.0,752959.0,WRO,2022,2022-07-01
Oregon,Aug 2022,427657.0,743363.0,WRO,2022,2022-08-01
Oregon,Sep 2022,421016.0,732387.0,WRO,2022,2022-09-01
Washington,Oct 2021,498041.0,858744.0,WRO,2021,2021-10-01
Washington,Nov 2021,487745.0,841721.0,WRO,2021,2021-11-01
Washington,Dec 2021,486974.0,841737.0,WRO,2021,2021-12-01
Washington,Jan 2022,486778.0,848620.0,WRO,2022,2022-01-01
Washington,Feb 2022,492140.0,856261.0,WRO,2022,2022-02-01
Washington,Mar 2022,500593.0,867300.0,WRO,2022,2022-03-01
Washington,Apr 2022,510203.0,882317.0,WRO,2022,2022-04-01
Washington,May 2022,513480.0,887043.0,WRO,2022,2022-05-01
Washington,Jun 2022,518919.0,896586.0,WRO,2022,2022-06-01
Washington,Jul 2022,525101.0,907111.0,WRO,2022,2022-07-01
Washington,Aug 2022,524359.0,906150.0,WRO,2022,2022-08-01
Washington,Sep 2022,520322.0,900922.0,WRO,2022,2022-09-01
Connecticut,Oct 2022,224381.0,387527.0,NERO,2022,2022-10-01
Connecticut,Nov 2022,224284.0,385500.0,NERO,2022,2022-11-01
Connecticut,Dec 2022,225221.0,387126.0,NERO,2022,2022-12-01
Connecticut,Jan 2023,225538.0,387971.0,NERO,2023,2023-01-01
Connecticut,Feb 2023,226968.0,390726.0,NERO,2023,2023-02-01
Connecticut,Mar 2023,228262.0,393179.0,NERO,2023,2023-03-01
Connecticut,Apr 2023,229315.0,395426.0,NERO,2023,2023-04-01
Connecticut,May 2023,230890.0,398076.0,NERO,2023,2023-05-01
Connecticut,Jun 2023,231610.0,398838.0,NERO,2023,2023-06-01
Connecticut,Jul 2023,231540.0,398422.0,NERO,2023,2023-07-01
Connecticut,Aug 2023,229978.0,394757.0,NERO,2023,2023-08-01
Connecticut,Sep 2023,229063.0,392637.0,NERO,2023,2023-09-01
Maine,Oct 2022,96740.0,167793.0,NERO,2022,2022-10-01
Maine,Nov 2022,97258.0,168314.0,NERO,2022,2022-11-01
Maine,Dec 2022,98213.0,170373.0,NERO,2022,2022-12-01
Maine,Jan 2023,96630.0,167399.0,NERO,2023,2023-01-01
Maine,Feb 2023,97153.0,168290.0,NERO,2023,2023-02-01
Maine,Mar 2023,96932.0,167152.0,NERO,2023,2023-03-01
Maine,Apr 2023,96345.0,165743.0,NERO,2023,2023-04-01
Maine,May 2023,97149.0,167002.0,NERO,2023,2023-05-01
Maine,Jun 2023,97783.0,167887.0,NERO,2023,2023-06-01
Maine,Jul 2023,97983.0,168117.0,NERO,2023,2023-07-01
Maine,Aug 2023,98014.0,167728.0,NERO,2023,2023-08-01
Maine,Sep 2023,98003.0,167416.0,NERO,2023,2023-09-01
Massachusetts,Oct 2022,641088.0,1061815.0,NERO,2022,2022-10-01
Massachusetts,Nov 2022,643864.0,1065051.0,NERO,2022,2022-11-01
Massachusetts,Dec 2022,648808.0,1071174.0,NERO,2022,2022-12-01
Massachusetts,Jan 2023,654790.0,1079181.0,NERO,2023,2023-01-01
Massachusetts,Feb 2023,656778.0,1081944.0,NERO,2023,2023-02-01
Massachusetts,Mar 2023,659501.0,1085742.0,NERO,2023,2023-03-01
Massachusetts,Apr 2023,660465.0,1087259.0,NERO,2023,2023-04-01
Massachusetts,May 2023,663065.0,1091117.0,NERO,2023,2023-05-01
Massachusetts,Jun 2023,663150.0,1092236.0,NERO,2023,2023-06-01
Massachusetts,Jul 2023,664241.0,1095478.0,NERO,2023,2023-07-01
Massachusetts,Aug 2023,665300.0,1097544.0,NERO,2023,2023-08-01
Massachusetts,Sep 2023,666841.0,1099923.0,NERO,2023,2023-09-01
New Hampshire,Oct 2022,37550.0,71145.0,NERO,2022,2022-10-01
New Hampshire,Nov 2022,37621.0,71087.0,NERO,2022,2022-11-01
New Hampshire,Dec 2022,37753.0,71316.0,NERO,2022,2022-12-01
New Hampshire,Jan 2023,38724.0,72969.0,NERO,2023,2023-01-01
New Hampshire,Feb 2023,39129.0,73370.0,NERO,2023,2023-02-01
New Hampshire,Mar 2023,39867.0,74467.0,NERO,2023,2023-03-01
New Hampshire,Apr 2023,40498.0,75675.0,NERO,2023,2023-04-01
New Hampshire,May 2023,41171.0,76261.0,NERO,2023,2023-05-01
New Hampshire,Jun 2023,41837.0,77437.0,NERO,2023,2023-06-01
New Hampshire,Jul 2023,41593.0,76631.0,NERO,2023,2023-07-01
New Hampshire,Aug 2023,42187.0,77563.0,NERO,2023,2023-08-01
New Hampshire,Sep 2023,42214.0,77487.0,NERO,2023,2023-09-01
New York,Oct 2022,1639403.0,2830123.0,NERO,2022,2022-10-01
New York,Nov 2022,1647311.0,2835706.0,NERO,2022,2022-11-01
New York,Dec 2022,1670664.0,2887608.0,NERO,2022,2022-12-01
New York,Jan 2023,1691805.0,2925621.0,NERO,2023,2023-01-01
New York,Feb 2023,1688097.0,2918862.0,NERO,2023,2023-02-01
New York,Mar 2023,1712143.0,2953655.0,NERO,2023,2023-03-01
New York,Apr 2023,1683932.0,2908512.0,NERO,2023,2023-04-01
New York,May 2023,1688210.0,2910493.0,NERO,2023,2023-05-01
New York,Jun 2023,1679975.0,2892567.0,NERO,2023,2023-06-01
New York,Jul 2023,1674290.0,2880386.0,NERO,2023,2023-07-01
New York,Aug 2023,1664204.0,2860116.0,NERO,2023,2023-08-01
New York,Sep 2023,1647898.0,2830301.0,NERO,2023,2023-09-01
Rhode Island,Oct 2022,85701.0,139875.0,NERO,2022,2022-10-01
Rhode Island,Nov 2022,86506.0,141377.0,NERO,2022,2022-11-01
Rhode Island,Dec 2022,86988.0,142435.0,NERO,2022,2022-12-01
Rhode Island,Jan 2023,87337.0,143099.0,NERO,2023,2023-01-01
Rhode Island,Feb 2023,87845.0,143832.0,NERO,2023,2023-02-01
Rhode Island,Mar 2023,87920.0,143739.0,NERO,2023,2023-03-01
Rhode Island,Apr 2023,88071.0,143428.0,NERO,2023,2023-04-01
Rhode Island,May 2023,88358.0,143942.0,NERO,2023,2023-05-01
Rhode Island,Jun 2023,88547.0,143914.0,NERO,2023,2023-06-01
Rhode Island,Jul 2023,88319.0,143309.0,NERO,2023,2023-07-01
Rhode Island,Aug 2023,88618.0,143501.0,NERO,2023,2023-08-01
Rhode Island,Sep 2023,88644.0,143099.0,NERO,2023,2023-09-01
Vermont,Oct 2022,41689.0,71528.0,NERO,2022,2022-10-01
Vermont,Nov 2022,41936.0,72032.0,NERO,2022,2022-11-01
Vermont,Dec 2022,42034.0,72025.0,NERO,2022,2022-12-01
Vermont,Jan 2023,42191.0,72285.0,NERO,2023,2023-01-01
Vermont,Feb 2023,41875.0,71759.0,NERO,2023,2023-02-01
Vermont,Mar 2023,41701.0,71340.0,NERO,2023,2023-03-01
Vermont,Apr 2023,41503.0,70766.0,NERO,2023,2023-04-01
Vermont,May 2023,41434.0,70451.0,NERO,2023,2023-05-01
Vermont,Jun 2023,41217.0,69935.0,NERO,2023,2023-06-01
Vermont,Jul 2023,40758.0,69121.0,NERO,2023,2023-07-01
Vermont,Aug 2023,40558.0,68740.0,NERO,2023,2023-08-01
Vermont,Sep 2023,40305.0,68240.0,NERO,2023,2023-09-01
Delaware,Oct 2022,60091.0,121048.0,MARO,2022,2022-10-01
Delaware,Nov 2022,60688.0,122688.0,MARO,2022,2022-11-01
Delaware,Dec 2022,61325.0,124197.0,MARO,2022,2022-12-01
Delaware,Jan 2023,61546.0,124660.0,MARO,2023,2023-01-01
Delaware,Feb 2023,61681.0,124837.0,MARO,2023,2023-02-01
Delaware,Mar 2023,59090.0,118870.0,MARO,2023,2023-03-01
Delaware,Apr 2023,58951.0,118381.0,MARO,2023,2023-04-01
Delaware,May 2023,59762.0,120178.0,MARO,2023,2023-05-01
Delaware,Jun 2023,60331.0,121500.0,MARO,2023,2023-06-01
Delaware,Jul 2023,59297.0,119272.0,MARO,2023,2023-07-01
Delaware,Aug 2023,60327.0,121269.0,MARO,2023,2023-08-01
Delaware,Sep 2023,58627.0,117192.0,MARO,2023,2023-09-01
District of Columbia,Oct 2022,84139.0,138398.0,MARO,2022,2022-10-01
District of Columbia,Nov 2022,84877.0,138082.0,MARO,2022,2022-11-01
District of Columbia,Dec 2022,84369.0,137451.0,MARO,2022,2022-12-01
District of Columbia,Jan 2023,84633.0,138316.0,MARO,2023,2023-01-01
District of Columbia,Feb 2023,83973.0,138167.0,MARO,2023,2023-02-01
District of Columbia,Mar 2023,83512.0,138380.0,MARO,2023,2023-03-01
District of Columbia,Apr 2023,82533.0,137058.0,MARO,2023,2023-04-01
District of Columbia,May 2023,82628.0,137683.0,MARO,2023,2023-05-01
District of Columbia,Jun 2023,82613.0,141238.0,MARO,2023,2023-06-01
District of Columbia,Jul 2023,83514.0,139861.0,MARO,2023,2023-07-01
District of Columbia,Aug 2023,83316.0,139485.0,MARO,2023,2023-08-01
District of Columbia,Sep 2023,82955.0,138722.0,MARO,2023,2023-09-01
Maryland,Oct 2022,353781.0,645467.0,MARO,2022,2022-10-01
Maryland,Nov 2022,359393.0,656507.0,MARO,2022,2022-11-01
Maryland,Dec 2022,361520.0,661172.0,MARO,2022,2022-12-01
Maryland,Jan 2023,363431.0,664429.0,MARO,2023,2023-01-01
Maryland,Feb 2023,371873.0,682021.0,MARO,2023,2023-02-01
Maryland,Mar 2023,370704.0,678153.0,MARO,2023,2023-03-01
Maryland,Apr 2023,367832.0,673642.0,MARO,2023,2023-04-01
Maryland,May 2023,366047.0,670867.0,MARO,2023,2023-05-01
Maryland,Jun 2023,365213.0,670333.0,MARO,2023,2023-06-01
Maryland,Jul 2023,359957.0,661883.0,MARO,2023,2023-07-01
Maryland,Aug 2023,365779.0,714404.0,MARO,2023,2023-08-01
Maryland,Sep 2023,366217.0,674706.0,MARO,2023,2023-09-01
New Jersey,Oct 2022,402284.0,778883.0,MARO,2022,2022-10-01
New Jersey,Nov 2022,403648.0,782900.0,MARO,2022,2022-11-01
New Jersey,Dec 2022,406929.0,790463.0,MARO,2022,2022-12-01
New Jersey,Jan 2023,389052.0,756048.0,MARO,2023,2023-01-01
New Jersey,Feb 2023,389355.0,757692.0,MARO,2023,2023-02-01
New Jersey,Mar 2023,398140.0,775859.0,MARO,2023,2023-03-01
New Jersey,Apr 2023,396304.0,769958.0,MARO,2023,2023-04-01
New Jersey,May 2023,400906.0,777217.0,MARO,2023,2023-05-01
New Jersey,Jun 2023,402651.0,779316.0,MARO,2023,2023-06-01
New Jersey,Jul 2023,409973.0,792823.0,MARO,2023,2023-07-01
New Jersey,Aug 2023,412980.0,798661.0,MARO,2023,2023-08-01
New Jersey,Sep 2023,411310.0,792373.0,MARO,2023,2023-09-01
Pennsylvania,Oct 2022,999785.0,1877858.0,MARO,2022,2022-10-01
Pennsylvania,Nov 2022,1007310.0,1892551.0,MARO,2022,2022-11-01
Pennsylvania,Dec 2022,1011476.0,1903246.0,MARO,2022,2022-12-01
Pennsylvania,Jan 2023,1023811.0,1930162.0,MARO,2023,2023-01-01
Pennsylvania,Feb 2023,1024322.0,1931211.0,MARO,2023,2023-02-01
Pennsylvania,Mar 2023,1022512.0,1926120.0,MARO,2023,2023-03-01
Pennsylvania,Apr 2023,1027204.0,1936758.0,MARO,2023,2023-04-01
Pennsylvania,May 2023,1031944.0,1936773.0,MARO,2023,2023-05-01
Pennsylvania,Jun 2023,1035552.0,1941434.0,MARO,2023,2023-06-01
Pennsylvania,Jul 2023,1037777.0,1945480.0,MARO,2023,2023-07-01
Pennsylvania,Aug 2023,1044539.0,1954742.0,MARO,2023,2023-08-01
Pennsylvania,Sep 2023,1044530.0,1953399.0,MARO,2023,2023-09-01
Virginia,Oct 2022,424669.0,828554.0,MARO,2022,2022-10-01
Virginia,Nov 2022,427472.0,831064.0,MARO,2022,2022-11-01
Virginia,Dec 2022,429195.0,832658.0,MARO,2022,2022-12-01
Virginia,Jan 2023,435617.0,847608.0,MARO,2023,2023-01-01
Virginia,Feb 2023,436838.0,849421.0,MARO,2023,2023-02-01
Virginia,Mar 2023,441358.0,857843.0,MARO,2023,2023-03-01
Virginia,Apr 2023,439798.0,852877.0,MARO,2023,2023-04-01
Virginia,May 2023,440221.0,855287.0,MARO,2023,2023-05-01
Virginia,Jun 2023,435555.0,846829.0,MARO,2023,2023-06-01
Virginia,Jul 2023,429956.0,835168.0,MARO,2023,2023-07-01
Virginia,Aug 2023,433136.0,842563.0,MARO,2023,2023-08-01
Virginia,Sep 2023,429869.0,833956.0,MARO,2023,2023-09-01
West Virginia,Oct 2022,173691.0,323477.0,MARO,2022,2022-10-01
West Virginia,Nov 2022,173589.0,323468.0,MARO,2022,2022-11-01
West Virginia,Dec 2022,173604.0,323410.0,MARO,2022,2022-12-01
West Virginia,Jan 2023,175002.0,325508.0,MARO,2023,2023-01-01
West Virginia,Feb 2023,175147.0,326010.0,MARO,2023,2023-02-01
West Virginia,Mar 2023,164564.0,305175.0,MARO,2023,2023-03-01
West Virginia,Apr 2023,163376.0,302467.0,MARO,2023,2023-04-01
West Virginia,May 2023,162281.0,300706.0,MARO,2023,2023-05-01
West Virginia,Jun 2023,158676.0,293550.0,MARO,2023,2023-06-01
West Virginia,Jul 2023,156146.0,289426.0,MARO,2023,2023-07-01
West Virginia,Aug 2023,156757.0,292143.0,MARO,2023,2023-08-01
West Virginia,Sep 2023,148073.0,281568.0,MARO,2023,2023-09-01
Alabama,Oct 2022,389607.0,775879.0,SERO,2022,2022-10-01
Alabama,Nov 2022,392724.0,780872.0,SERO,2022,2022-11-01
Alabama,Dec 2022,395441.0,785394.0,SERO,2022,2022-12-01
Alabama,Jan 2023,392726.0,778885.0,SERO,2023,2023-01-01
Alabama,Feb 2023,393131.0,778546.0,SERO,2023,2023-02-01
Alabama,Mar 2023,394272.0,779187.0,SERO,2023,2023-03-01
Alabama,Apr 2023,390798.0,772368.0,SERO,2023,2023-04-01
Alabama,May 2023,390591.0,772813.0,SERO,2023,2023-05-01
Alabama,Jun 2023,391627.0,775368.0,SERO,2023,2023-06-01
Alabama,Jul 2023,389675.0,772361.0,SERO,2023,2023-07-01
Alabama,Aug 2023,390384.0,774256.0,SERO,2023,2023-08-01
Alabama,Sep 2023,388962.0,771820.0,SERO,2023,2023-09-01
Florida,Oct 2022,1808188.0,3384172.0,SERO,2022,2022-10-01
Florida,Nov 2022,1701164.0,3146796.0,SERO,2022,2022-11-01
Florida,Dec 2022,1754497.0,3188427.0,SERO,2022,2022-12-01
Florida,Jan 2023,1806409.0,3260543.0,SERO,2023,2023-01-01
Florida,Feb 2023,1723236.0,3082072.0,SERO,2023,2023-02-01
Florida,Mar 2023,1710668.0,3061883.0,SERO,2023,2023-03-01
Florida,Apr 2023,1673618.0,2999548.0,SERO,2023,2023-04-01
Florida,May 2023,1682373.0,3023426.0,SERO,2023,2023-05-01
Florida,Jun 2023,1645859.0,2969247.0,SERO,2023,2023-06-01
Florida,Jul 2023,1595894.0,2889222.0,SERO,2023,2023-07-01
Florida,Aug 2023,1656336.0,3004649.0,SERO,2023,2023-08-01
Florida,Sep 2023,1687945.0,3068944.0,SERO,2023,2023-09-01
Georgia,Oct 2022,779930.0,1579073.0,SERO,2022,2022-10-01
Georgia,Nov 2022,799704.0,1613871.0,SERO,2022,2022-11-01
Georgia,Dec 2022,804716.0,1624379.0,SERO,2022,2022-12-01
Georgia,Jan 2023,804567.0,1625801.0,SERO,2023,2023-01-01
Georgia,Feb 2023,798603.0,1608998.0,SERO,2023,2023-02-01
Georgia,Mar 2023,775536.0,1560668.0,SERO,2023,2023-03-01
Georgia,Apr 2023,750630.0,1505624.0,SERO,2023,2023-04-01
Georgia,May 2023,730943.0,1476749.0,SERO,2023,2023-05-01
Georgia,Jun 2023,731546.0,1478634.0,SERO,2023,2023-06-01
Georgia,Jul 2023,738282.0,1495948.0,SERO,2023,2023-07-01
Georgia,Aug 2023,733035.0,1490167.0,SERO,2023,2023-08-01
Georgia,Sep 2023,716871.0,1457557.0,SERO,2023,2023-09-01
Kentucky,Oct 2022,252139.0,549001.0,SERO,2022,2022-10-01
Kentucky,Nov 2022,253131.0,551185.0,SERO,2022,2022-11-01
Kentucky,Dec 2022,254545.0,553493.0,SERO,2022,2022-12-01
Kentucky,Jan 2023,254976.0,553710.0,SERO,2023,2023-01-01
Kentucky,Feb 2023,256014.0,555591.0,SERO,2023,2023-02-01
Kentucky,Mar 2023,258820.0,560255.0,SERO,2023,2023-03-01
Kentucky,Apr 2023,260140.0,563830.0,SERO,2023,2023-04-01
Kentucky,May 2023,256061.0,555992.0,SERO,2023,2023-05-01
Kentucky,Jun 2023,254969.0,555176.0,SERO,2023,2023-06-01
Kentucky,Jul 2023,251348.0,548010.0,SERO,2023,2023-07-01
Kentucky,Aug 2023,249009.0,552404.0,SERO,2023,2023-08-01
Kentucky,Sep 2023,252980.0,552006.0,SERO,2023,2023-09-01
Mississippi,Oct 2022,207130.0,411035.0,SERO,2022,2022-10-01
Mississippi,Nov 2022,205161.0,405674.0,SERO,2022,2022-11-01
Mississippi,Dec 2022,203986.0,402892.0,SERO,2022,2022-12-01
Mississippi,Jan 2023,199684.0,394066.0,SERO,2023,2023-01-01
Mississippi,Feb 2023,198080.0,390045.0,SERO,2023,2023-02-01
Mississippi,Mar 2023,198026.0,389941.0,SERO,2023,2023-03-01
Mississippi,Apr 2023,205591.0,405981.0,SERO,2023,2023-04-01
Mississippi,May 2023,197476.0,390471.0,SERO,2023,2023-05-01
Mississippi,Jun 2023,201107.0,397753.0,SERO,2023,2023-06-01
Mississippi,Jul 2023,202146.0,399195.0,SERO,2023,2023-07-01
Mississippi,Aug 2023,203055.0,400938.0,SERO,2023,2023-08-01
Mississippi,Sep 2023,203367.0,402245.0,SERO,2023,2023-09-01
North Carolina,Oct 2022,861393.0,1574428.0,SERO,2022,2022-10-01
North Carolina,Nov 2022,807449.0,1602051.0,SERO,2022,2022-11-01
North Carolina,Dec 2022,820258.0,1627594.0,SERO,2022,2022-12-01
North Carolina,Jan 2023,830182.0,1645838.0,SERO,2023,2023-01-01
North Carolina,Feb 2023,835987.0,1655190.0,SERO,2023,2023-02-01
North Carolina,Mar 2023,825189.0,1629534.0,SERO,2023,2023-03-01
North Carolina,Apr 2023,815928.0,1606929.0,SERO,2023,2023-04-01
North Carolina,May 2023,817920.0,1608992.0,SERO,2023,2023-05-01
North Carolina,Jun 2023,809315.0,1590833.0,SERO,2023,2023-06-01
North Carolina,Jul 2023,791508.0,1554490.0,SERO,2023,2023-07-01
North Carolina,Aug 2023,772737.0,1527557.0,SERO,2023,2023-08-01
North Carolina,Sep 2023,762168.0,1507866.0,SERO,2023,2023-09-01
South Carolina,Oct 2022,303784.0,617348.0,SERO,2022,2022-10-01
South Carolina,Nov 2022,302145.0,612285.0,SERO,2022,2022-11-01
South Carolina,Dec 2022,297926.0,602863.0,SERO,2022,2022-12-01
South Carolina,Jan 2023,294997.0,599279.0,SERO,2023,2023-01-01
South Carolina,Feb 2023,297343.0,602234.0,SERO,2023,2023-02-01
South Carolina,Mar 2023,307281.0,623418.0,SERO,2023,2023-03-01
South Carolina,Apr 2023,308873.0,629078.0,SERO,2023,2023-04-01
South Carolina,May 2023,312865.0,638649.0,SERO,2023,2023-05-01
South Carolina,Jun 2023,311114.0,636040.0,SERO,2023,2023-06-01
South Carolina,Jul 2023,306624.0,628794.0,SERO,2023,2023-07-01
South Carolina,Aug 2023,306343.0,630176.0,SERO,2023,2023-08-01
South Carolina,Sep 2023,298469.0,613596.0,SERO,2023,2023-09-01
Tennessee,Oct 2022,402051.0,793906.0,SERO,2022,2022-10-01
Tennessee,Nov 2022,412768.0,814533.0,SERO,2022,2022-11-01
Tennessee,Dec 2022,411579.0,809733.0,SERO,2022,2022-12-01
Tennessee,Jan 2023,409090.0,804345.0,SERO,2023,2023-01-01
Tennessee,Feb 2023,416325.0,817174.0,SERO,2023,2023-02-01
Tennessee,Mar 2023,409916.0,805053.0,SERO,2023,2023-03-01
Tennessee,Apr 2023,395203.0,773111.0,SERO,2023,2023-04-01
Tennessee,May 2023,399441.0,779035.0,SERO,2023,2023-05-01
Tennessee,Jun 2023,386494.0,751375.0,SERO,2023,2023-06-01
Tennessee,Jul 2023,338858.0,654939.0,SERO,2023,2023-07-01
Tennessee,Aug 2023,367273.0,713783.0,SERO,2023,2023-08-01
Tennessee,Sep 2023,358791.0,697134.0,SERO,2023,2023-09-01
Illinois,Oct 2022,1099038.0,2032657.0,MWRO,2022,2022-10-01
Illinois,Nov 2022,1102098.0,2036869.0,MWRO,2022,2022-11-01
Illinois,Dec 2022,1111313.0,2052818.0,MWRO,2022,2022-12-01
